Classifier,Preprocessing,Accuracy,Precision,Recall/TPR,FPR,FNR,TNR,F1-Score,ROC curve (area),Balanced Accuracy,Time Train
"GBoostingClassifier: n_estimators: 100, loss: exponential, max_depth: 2, min_samples_split: 3, max_features: log2",Reshape,0.9955961983508212,0.7346938775510204,0.9986965055739544,0.2653061224489796,0.0013034944260456374,0.7346938775510204,0.7966804979253113,0.9334719078390903,0.9334719078390903,14.2648446559906
"GBoostingClassifier: n_estimators: 100, loss: exponential, max_depth: 2, min_samples_split: 5, max_features: sqrt",Reshape,0.9952891305487527,0.7079593058049073,0.9989306029579067,0.29204069419509276,0.0010693970420932878,0.7079593058049073,0.789983305509182,0.9449065356250915,0.9449065356250914,65.45347476005554
"GBoostingClassifier: n_estimators: 100, loss: exponential, max_depth: 2, min_samples_split: 5, max_features: log2",Reshape,0.9955287932235378,0.7287602265575834,0.9987417760664585,0.2712397734424166,0.0012582239335415214,0.7287602265575834,0.7950566426364574,0.9356810353549301,0.9356810353549302,14.23085641860962
"GBoostingClassifier: n_estimators: 100, loss: exponential, max_depth: 5, min_samples_split: 2, max_features: sqrt",Reshape,0.9980901880603051,0.859448554135844,0.9996516048896497,0.14055144586415602,0.0003483951103503643,0.859448554135844,0.9092849519743863,0.981837911866724,0.981837911866724,155.7027609348297
"GBoostingClassifier: n_estimators: 100, loss: exponential, max_depth: 5, min_samples_split: 2, max_features: log2",Reshape,0.9980152934744347,0.8575286968264686,0.9995910330202968,0.1424713031735314,0.00040896697970312025,0.8575286968264686,0.9055258467023173,0.9788091993622902,0.9788091993622902,33.56611776351929
"GBoostingClassifier: n_estimators: 100, loss: exponential, max_depth: 5, min_samples_split: 3, max_features: sqrt",Reshape,0.99825495614922,0.8673400673400673,0.999727347087158,0.13265993265993267,0.0002726529128419522,0.8673400673400673,0.9170523317906727,0.9856597337211217,0.9856597337211217,155.81170344352722
"GBoostingClassifier: n_estimators: 100, loss: exponential, max_depth: 5, min_samples_split: 3, max_features: log2",Reshape,0.998082698601718,0.8647540983606558,0.999560795717001,0.13524590163934427,0.000439204282999008,0.8647540983606558,0.9081779053084649,0.9773477943873338,0.9773477943873337,33.68967533111572
"GBoostingClassifier: n_estimators: 100, loss: exponential, max_depth: 5, min_samples_split: 5, max_features: sqrt",Reshape,0.9981426142704144,0.862533692722372,0.9996667600748275,0.13746630727762804,0.00033323992517248955,0.862533692722372,0.9116809116809117,0.9826121100462376,0.9826121100462377,155.7206268310547
"GBoostingClassifier: n_estimators: 100, loss: exponential, max_depth: 5, min_samples_split: 5, max_features: log2",Reshape,0.9980227829330218,0.8542780748663101,0.9996515811399356,0.14572192513368984,0.00034841886006438177,0.8542780748663101,0.9063829787234041,0.9818038717599137,0.9818038717599138,33.569865465164185
"DTreeClassifier: criterion: gini, max_depth: 3, min_samples_split: 2, min_samples_leaf: 1, max_features: sqrt",HOGPrepocess,0.9545914125867841,0.13257869437122036,0.9963091790480987,0.8674213056287796,0.0036908209519012844,0.13257869437122036,0.2199922809725975,0.8017273788749817,0.8017273788749817,0.8296551704406738
"DTreeClassifier: criterion: gini, max_depth: 3, min_samples_split: 2, min_samples_leaf: 1, max_features: log2",HOGPrepocess,0.9657207480471237,0.15327222340652313,0.9953038888457657,0.8467277765934769,0.004696111154234262,0.15327222340652313,0.23906899418121363,0.7565026459526998,0.7565026459526998,0.31139373779296875
"DTreeClassifier: criterion: gini, max_depth: 3, min_samples_split: 2, min_samples_leaf: 2, max_features: sqrt",HOGPrepocess,0.9520225282914299,0.11766476075835089,0.995728078817734,0.8823352392416491,0.00427192118226601,0.11766476075835089,0.19623588456712673,0.7731381998398572,0.7731381998398572,0.8179163932800293
"DTreeClassifier: criterion: gini, max_depth: 3, min_samples_split: 2, min_samples_leaf: 2, max_features: log2",HOGPrepocess,0.9485099722141086,0.1038961038961039,0.9952890589183806,0.8961038961038961,0.004710941081619425,0.1038961038961039,0.17476893530188453,0.7511758234477809,0.7511758234477808,0.3129589557647705
"DTreeClassifier: criterion: gini, max_depth: 3, min_samples_split: 2, min_samples_leaf: 3, max_features: sqrt",HOGPrepocess,0.962320533848608,0.16108977875297129,0.9965404679349015,0.8389102212470287,0.0034595320650985537,0.16108977875297129,0.2593846606801119,0.815351037487379,0.8153510374873789,0.8200163841247559
"DTreeClassifier: criterion: gini, max_depth: 3, min_samples_split: 2, min_samples_leaf: 3, max_features: log2",HOGPrepocess,0.9518727391196891,0.0846629762292413,0.9936881275563476,0.9153370237707588,0.006311872443652407,0.0846629762292413,0.13929815162068043,0.675110902302334,0.6751109023023338,0.3114790916442871
"DTreeClassifier: criterion: gini, max_depth: 3, min_samples_split: 3, min_samples_leaf: 1, max_features: sqrt",HOGPrepocess,0.9512436245983777,0.13365357445606105,0.9970105106648846,0.8663464255439389,0.0029894893351154277,0.13365357445606105,0.2251844798857415,0.8340580958469309,0.834058095846931,0.8232922554016113
"DTreeClassifier: criterion: gini, max_depth: 3, min_samples_split: 3, min_samples_leaf: 1, max_features: log2",HOGPrepocess,0.9743860516323275,0.15548980933596318,0.9934778776661378,0.8445101906640368,0.006522122333862154,0.15548980933596318,0.2166743014200641,0.6689088182662114,0.6689088182662115,0.31021738052368164
"DTreeClassifier: criterion: gini, max_depth: 3, min_samples_split: 3, min_samples_leaf: 2, max_features: sqrt",HOGPrepocess,0.9499779060971683,0.1226215644820296,0.9964089665100533,0.8773784355179705,0.0035910334899466882,0.1226215644820296,0.20667537712317374,0.8050054417321472,0.805005441732147,0.8212575912475586
"DTreeClassifier: criterion: gini, max_depth: 3, min_samples_split: 3, min_samples_leaf: 2, max_features: log2",HOGPrepocess,0.9740040892443885,0.15337423312883436,0.9934904618781819,0.8466257668711656,0.00650953812181807,0.15337423312883436,0.21488351051798235,0.6694636468685033,0.6694636468685033,0.31345033645629883
"DTreeClassifier: criterion: gini, max_depth: 3, min_samples_split: 3, min_samples_leaf: 3, max_features: sqrt",HOGPrepocess,0.9472517431714861,0.11694574681848627,0.9964222250428381,0.8830542531815138,0.0035777749571618963,0.11694574681848627,0.19865741267493456,0.8047502923347004,0.8047502923347004,0.8189260959625244
"DTreeClassifier: criterion: gini, max_depth: 3, min_samples_split: 3, min_samples_leaf: 3, max_features: log2",HOGPrepocess,0.9475138742220325,0.08156654888103651,0.9939240426421735,0.9184334511189635,0.0060759573578265435,0.08156654888103651,0.13652045342533264,0.6856209252569525,0.6856209252569525,0.31475210189819336
"DTreeClassifier: criterion: gini, max_depth: 3, min_samples_split: 5, min_samples_leaf: 1, max_features: sqrt",HOGPrepocess,0.9451621842257023,0.09959946595460614,0.995413826756909,0.9004005340453939,0.0045861732430909855,0.09959946595460614,0.16927615157703654,0.7562146676774868,0.7562146676774868,0.8183951377868652
"DTreeClassifier: criterion: gini, max_depth: 3, min_samples_split: 5, min_samples_leaf: 1, max_features: log2",HOGPrepocess,0.9322803154559957,0.09447246742328709,0.9965727188419822,0.9055275325767129,0.003427281158017822,0.09447246742328709,0.16586715867158672,0.8069099994202098,0.8069099994202098,0.31538844108581543
"DTreeClassifier: criterion: gini, max_depth: 3, min_samples_split: 5, min_samples_leaf: 2, max_features: sqrt",HOGPrepocess,0.9575797065630126,0.14496073298429318,0.9965622522741722,0.8550392670157068,0.003437747725827846,0.14496073298429318,0.23830016137708443,0.814826189660597,0.814826189660597,0.8229343891143799
"DTreeClassifier: criterion: gini, max_depth: 3, min_samples_split: 5, min_samples_leaf: 2, max_features: log2",HOGPrepocess,0.8943536971712315,0.06517893590964757,0.9969197882564823,0.9348210640903525,0.003080211743517669,0.06517893590964757,0.11958556984146798,0.809814580944346,0.809814580944346,0.3098440170288086
"DTreeClassifier: criterion: gini, max_depth: 3, min_samples_split: 5, min_samples_leaf: 3, max_features: sqrt",HOGPrepocess,0.9479482628200807,0.11686189049305366,0.9963068339422566,0.8831381095069464,0.0036931660577433647,0.11686189049305366,0.19801523194091855,0.7994941210484481,0.7994941210484481,0.8198390007019043
"DTreeClassifier: criterion: gini, max_depth: 3, min_samples_split: 5, min_samples_leaf: 3, max_features: log2",HOGPrepocess,0.9426457261404573,0.08827353094123765,0.9948739956607777,0.9117264690587623,0.005126004339222278,0.08827353094123765,0.15062111801242234,0.7298951319036427,0.7298951319036427,0.3143906593322754
"DTreeClassifier: criterion: gini, max_depth: 5, min_samples_split: 2, min_samples_leaf: 1, max_features: sqrt",HOGPrepocess,0.9608825577998966,0.1664670658682635,0.9972508537234875,0.8335329341317366,0.002749146276512422,0.1664670658682635,0.27144650578881296,0.8490200854227282,0.8490200854227282,1.2646913528442383
"DTreeClassifier: criterion: gini, max_depth: 5, min_samples_split: 2, min_samples_leaf: 1, max_features: log2",HOGPrepocess,0.9725136869855678,0.19783616692426584,0.9957111671642022,0.8021638330757341,0.0042888328357978695,0.19783616692426584,0.29504417979254705,0.778252334524002,0.778252334524002,0.4506080150604248
"DTreeClassifier: criterion: gini, max_depth: 5, min_samples_split: 2, min_samples_leaf: 2, max_features: sqrt",HOGPrepocess,0.9722740243107826,0.22679227941176472,0.9973910148719894,0.7732077205882353,0.0026089851280105907,0.22679227941176472,0.3477801268498943,0.8600069212598509,0.8600069212598509,1.2674705982208252
"DTreeClassifier: criterion: gini, max_depth: 5, min_samples_split: 2, min_samples_leaf: 2, max_features: log2",HOGPrepocess,0.9630470113315508,0.16549295774647887,0.9966360975609756,0.8345070422535211,0.0033639024390243904,0.16549295774647887,0.2657738095238095,0.8202042494394124,0.8202042494394124,0.43799352645874023
"DTreeClassifier: criterion: gini, max_depth: 5, min_samples_split: 2, min_samples_leaf: 3, max_features: sqrt",HOGPrepocess,0.9699972289003228,0.20133630289532295,0.9967449682634406,0.7986636971046771,0.0032550317365594313,0.20133630289532295,0.3109735122119023,0.8278266366498208,0.8278266366498209,1.260993480682373
"DTreeClassifier: criterion: gini, max_depth: 5, min_samples_split: 2, min_samples_leaf: 3, max_features: log2",HOGPrepocess,0.9762584162790872,0.22546103509815585,0.9956514724298743,0.7745389649018442,0.004348527570125769,0.22546103509815585,0.32351685872812636,0.7764048388646011,0.7764048388646012,0.4388754367828369
"DTreeClassifier: criterion: gini, max_depth: 5, min_samples_split: 3, min_samples_leaf: 1, max_features: sqrt",HOGPrepocess,0.970798600969136,0.21138758125980722,0.9970478847047884,0.7886124187401928,0.0029521152952115296,0.21138758125980722,0.3260155574762317,0.8428119252446803,0.8428119252446803,1.260896921157837
"DTreeClassifier: criterion: gini, max_depth: 5, min_samples_split: 3, min_samples_leaf: 1, max_features: log2",HOGPrepocess,0.9600437384381483,0.14648334214701217,0.996143858331769,0.8535166578529878,0.0038561416682310243,0.14648334214701217,0.2375303701586394,0.7955081748019246,0.7955081748019246,0.4501502513885498
"DTreeClassifier: criterion: gini, max_depth: 5, min_samples_split: 3, min_samples_leaf: 2, max_features: sqrt",HOGPrepocess,0.961736356078819,0.17274770880166004,0.997455729696723,0.82725229119834,0.00254427030327702,0.17274770880166004,0.28113127902068386,0.8591716531404759,0.8591716531404758,1.2616395950317383
"DTreeClassifier: criterion: gini, max_depth: 5, min_samples_split: 3, min_samples_leaf: 2, max_features: log2",HOGPrepocess,0.9424884475101295,0.1005656819610308,0.9958268958157463,0.8994343180389692,0.0041731041842536995,0.1005656819610308,0.17243237417825197,0.7750529187111965,0.7750529187111965,0.4376640319824219
"DTreeClassifier: criterion: gini, max_depth: 5, min_samples_split: 3, min_samples_leaf: 3, max_features: sqrt",HOGPrepocess,0.9703717018296747,0.2089783281733746,0.9970619927286258,0.7910216718266254,0.002938007271374197,0.2089783281733746,0.32329798152582967,0.8433440604424317,0.8433440604424318,1.2585783004760742
"DTreeClassifier: criterion: gini, max_depth: 5, min_samples_split: 3, min_samples_leaf: 3, max_features: log2",HOGPrepocess,0.9532582889582912,0.14020196107127178,0.997111012882041,0.8597980389287282,0.0028889871179590804,0.14020196107127178,0.2348902782885865,0.83956185206245,0.8395618520624499,0.4451792240142822
"DTreeClassifier: criterion: gini, max_depth: 5, min_samples_split: 5, min_samples_leaf: 1, max_features: sqrt",HOGPrepocess,0.9726784550744827,0.22359657469077068,0.9970305528275478,0.7764034253092293,0.002969447172452191,0.22359657469077068,0.34008683068017365,0.8426396821899533,0.8426396821899533,1.267009973526001
"DTreeClassifier: criterion: gini, max_depth: 5, min_samples_split: 5, min_samples_leaf: 1, max_features: log2",HOGPrepocess,0.9327895986399143,0.10288621262458472,0.997312110033982,0.8971137873754153,0.0026878899660179676,0.10288621262458472,0.1809054399415845,0.8415624282189674,0.8415624282189674,0.44271039962768555
"DTreeClassifier: criterion: gini, max_depth: 5, min_samples_split: 5, min_samples_leaf: 2, max_features: sqrt",HOGPrepocess,0.9785651695238952,0.2776171197223829,0.9972013562658096,0.7223828802776171,0.002798643734190354,0.2776171197223829,0.4015056461731493,0.8530897435935524,0.8530897435935525,1.28029465675354
"DTreeClassifier: criterion: gini, max_depth: 5, min_samples_split: 5, min_samples_leaf: 2, max_features: log2",HOGPrepocess,0.9461657716763655,0.11842790213430505,0.9967100296415203,0.8815720978656949,0.0032899703584796203,0.11842790213430505,0.20204262877442275,0.8180347353979882,0.8180347353979882,0.44089746475219727
"DTreeClassifier: criterion: gini, max_depth: 5, min_samples_split: 5, min_samples_leaf: 3, max_features: sqrt",HOGPrepocess,0.967330981643337,0.19968366943455912,0.9975557164319687,0.8003163305654409,0.002444283568031262,0.19968366943455912,0.3165151989971796,0.8661094559805884,0.8661094559805885,1.2673871517181396
"DTreeClassifier: criterion: gini, max_depth: 5, min_samples_split: 5, min_samples_leaf: 3, max_features: log2",HOGPrepocess,0.9428928782738296,0.10534886634097457,0.9961525593844095,0.8946511336590254,0.0038474406155904984,0.10534886634097457,0.1807241860964865,0.7905854714401674,0.7905854714401676,0.4379587173461914
"DTreeClassifier: criterion: gini, max_depth: 7, min_samples_split: 2, min_samples_leaf: 1, max_features: sqrt",HOGPrepocess,0.978924663536073,0.29667030567685587,0.9981749154839554,0.7033296943231441,0.0018250845160445721,0.29667030567685587,0.4358460304731355,0.9007516721759686,0.9007516721759686,1.6944928169250488
"DTreeClassifier: criterion: gini, max_depth: 7, min_samples_split: 2, min_samples_leaf: 1, max_features: log2",HOGPrepocess,0.9568682079972439,0.15826783787948837,0.9976620064235783,0.8417321621205116,0.002337993576421689,0.15826783787948837,0.2628951747088186,0.8671813165543221,0.8671813165543221,0.5693023204803467
"DTreeClassifier: criterion: gini, max_depth: 7, min_samples_split: 2, min_samples_leaf: 2, max_features: sqrt",HOGPrepocess,0.9703717018296747,0.22628951747088186,0.9981664633719982,0.7737104825291181,0.0018335366280018335,0.22628951747088186,0.3548597521200261,0.8968062221155935,0.8968062221155935,1.6814205646514893
"DTreeClassifier: criterion: gini, max_depth: 7, min_samples_split: 2, min_samples_leaf: 2, max_features: log2",HOGPrepocess,0.9690161098254207,0.21172371387579422,0.9977379083036644,0.7882762861242057,0.002262091696335567,0.21172371387579422,0.333064646138965,0.8755592678710047,0.8755592678710047,0.5632343292236328
"DTreeClassifier: criterion: gini, max_depth: 7, min_samples_split: 2, min_samples_leaf: 3, max_features: sqrt",HOGPrepocess,0.9702893177852173,0.22451532207629768,0.9980811659053479,0.7754846779237023,0.001918834094652124,0.22451532207629768,0.3519032837771606,0.8926521435657445,0.8926521435657445,1.663142204284668
"DTreeClassifier: criterion: gini, max_depth: 7, min_samples_split: 2, min_samples_leaf: 3, max_features: log2",HOGPrepocess,0.9721467035148029,0.22703441987690906,0.9974600027878018,0.7729655801230909,0.0025399972121981818,0.22703441987690906,0.34880056032218526,0.8633073747142956,0.8633073747142956,0.5699331760406494
"DTreeClassifier: criterion: gini, max_depth: 7, min_samples_split: 3, min_samples_leaf: 1, max_features: sqrt",HOGPrepocess,0.9754720231274481,0.2660110338210602,0.9983378687612097,0.7339889661789398,0.0016621312387902778,0.2660110338210602,0.40378663753868566,0.907233010210181,0.9072330102101809,1.692924976348877
"DTreeClassifier: criterion: gini, max_depth: 7, min_samples_split: 3, min_samples_leaf: 1, max_features: log2",HOGPrepocess,0.9725736026542641,0.2301477377654663,0.9974688247451409,0.7698522622345337,0.00253117525485916,0.2301477377654663,0.35254596888260253,0.8638968233278692,0.8638968233278692,0.5639705657958984
"DTreeClassifier: criterion: gini, max_depth: 7, min_samples_split: 3, min_samples_leaf: 2, max_features: sqrt",HOGPrepocess,0.9745957564727645,0.25818521983161835,0.9982978064915471,0.7418147801683816,0.0017021935084529382,0.25818521983161835,0.3942857142857143,0.9049211824694388,0.9049211824694388,1.699950933456421
"DTreeClassifier: criterion: gini, max_depth: 7, min_samples_split: 3, min_samples_leaf: 2, max_features: log2",HOGPrepocess,0.9659903685562571,0.1947238565192636,0.9976764494900664,0.8052761434807364,0.002323550509933568,0.1947238565192636,0.31123919308357345,0.8714142164055398,0.8714142164055398,0.5782055854797363
"DTreeClassifier: criterion: gini, max_depth: 7, min_samples_split: 3, min_samples_leaf: 3, max_features: sqrt",HOGPrepocess,0.9750451239879869,0.25619232637202527,0.9979212228464565,0.7438076736279747,0.002078777153543581,0.25619232637202527,0.3877251010657846,0.8868289142631979,0.8868289142631978,1.696122407913208
"DTreeClassifier: criterion: gini, max_depth: 7, min_samples_split: 3, min_samples_leaf: 3, max_features: log2",HOGPrepocess,0.9554302319485325,0.14824388018853582,0.9972507562389715,0.8517561198114642,0.002749243761028485,0.14824388018853582,0.24680420199974687,0.8470143415460681,0.847014341546068,0.5656874179840088
"DTreeClassifier: criterion: gini, max_depth: 7, min_samples_split: 5, min_samples_leaf: 1, max_features: sqrt",HOGPrepocess,0.9680949064192149,0.21316920672137554,0.9981854006526327,0.7868307932786245,0.0018145993473672733,0.21316920672137554,0.33871468488047185,0.8967780067635486,0.8967780067635487,1.6567444801330566
"DTreeClassifier: criterion: gini, max_depth: 7, min_samples_split: 5, min_samples_leaf: 1, max_features: log2",HOGPrepocess,0.9628597748668749,0.17791954634059898,0.9974976149142151,0.8220804536594011,0.0025023850857848885,0.17791954634059898,0.2882158748385245,0.861608294606189,0.8616082946061892,0.5630102157592773
"DTreeClassifier: criterion: gini, max_depth: 7, min_samples_split: 5, min_samples_leaf: 2, max_features: sqrt",HOGPrepocess,0.9751874237011406,0.26145358599184454,0.9981909827447585,0.7385464140081555,0.0018090172552415115,0.26145358599184454,0.3968687420353176,0.8999859211763674,0.8999859211763676,1.6811432838439941
"DTreeClassifier: criterion: gini, max_depth: 7, min_samples_split: 5, min_samples_leaf: 2, max_features: log2",HOGPrepocess,0.9694055616719467,0.20292661932429523,0.9970436240048419,0.7970733806757048,0.0029563759951580612,0.20292661932429523,0.3158599899514319,0.8421084297039343,0.8421084297039343,0.5600194931030273
"DTreeClassifier: criterion: gini, max_depth: 7, min_samples_split: 5, min_samples_leaf: 3, max_features: sqrt",HOGPrepocess,0.9779510339197579,0.2874015748031496,0.998234536777914,0.7125984251968503,0.001765463222086022,0.2874015748031496,0.42656797818465136,0.9032508719077981,0.903250871907798,1.681966781616211
"DTreeClassifier: criterion: gini, max_depth: 7, min_samples_split: 5, min_samples_leaf: 3, max_features: log2",HOGPrepocess,0.9594970079612944,0.15852842809364548,0.9970519283994951,0.8414715719063545,0.0029480716005049357,0.15852842809364548,0.2595837897042716,0.8389738403550299,0.83897384035503,0.5561368465423584
"DTreeClassifier: criterion: entropy, max_depth: 3, min_samples_split: 2, min_samples_leaf: 1, max_features: sqrt",HOGPrepocess,0.9357329558646206,0.10435067059208374,0.997048652995577,0.8956493294079163,0.0029513470044229997,0.10435067059208374,0.18237255836112434,0.8303375630213328,0.8303375630213328,0.9400982856750488
"DTreeClassifier: criterion: entropy, max_depth: 3, min_samples_split: 2, min_samples_leaf: 1, max_features: log2",HOGPrepocess,0.9900839568307607,0.0,0.9900839568307607,,0.009916043169239296,,0.0,0.5,0.5,0.34804487228393555
"DTreeClassifier: criterion: entropy, max_depth: 3, min_samples_split: 2, min_samples_leaf: 2, max_features: sqrt",HOGPrepocess,0.9589877247773758,0.14488539172083476,0.9962639514392011,0.8551146082791652,0.0037360485607989035,0.14488539172083476,0.23626220362622033,0.800956660122297,0.800956660122297,0.9377918243408203
"DTreeClassifier: criterion: entropy, max_depth: 3, min_samples_split: 2, min_samples_leaf: 2, max_features: log2",HOGPrepocess,0.9173837823263756,0.07075263111346954,0.9957124388367945,0.9292473688865305,0.004287561163205525,0.07075263111346954,0.1266724724883224,0.7623748700414081,0.7623748700414082,0.3471963405609131
"DTreeClassifier: criterion: entropy, max_depth: 3, min_samples_split: 2, min_samples_leaf: 3, max_features: sqrt",HOGPrepocess,0.9733974430988384,0.1678592725104353,0.9941536641391443,0.8321407274895647,0.00584633586085567,0.1678592725104353,0.24070115433946132,0.7020570777060794,0.7020570777060793,0.9379265308380127
"DTreeClassifier: criterion: entropy, max_depth: 3, min_samples_split: 2, min_samples_leaf: 3, max_features: log2",HOGPrepocess,0.9757566225537556,0.17587258556421553,0.9938347246687601,0.8241274144357845,0.006165275331239948,0.17587258556421553,0.24280701754385967,0.6867985855450052,0.6867985855450052,0.34744763374328613
"DTreeClassifier: criterion: entropy, max_depth: 3, min_samples_split: 3, min_samples_leaf: 1, max_features: sqrt",HOGPrepocess,0.9676380494454055,0.1532052765563527,0.9948761609907121,0.8467947234436473,0.005123839009287925,0.1532052765563527,0.23454384410983167,0.7361608054645717,0.7361608054645719,0.9372293949127197
"DTreeClassifier: criterion: entropy, max_depth: 3, min_samples_split: 3, min_samples_leaf: 1, max_features: log2",HOGPrepocess,0.973315059054381,0.15200497357786757,0.9935919081532416,0.8479950264221324,0.0064080918467583495,0.15200497357786757,0.21537106364236952,0.674349739118404,0.674349739118404,0.34677624702453613
"DTreeClassifier: criterion: entropy, max_depth: 3, min_samples_split: 3, min_samples_leaf: 2, max_features: sqrt",HOGPrepocess,0.929059848263569,0.08898305084745763,0.9964242085932254,0.9110169491525424,0.0035757914067745876,0.08898305084745763,0.15699537201851194,0.7989279971639871,0.7989279971639871,0.9373898506164551
"DTreeClassifier: criterion: entropy, max_depth: 3, min_samples_split: 3, min_samples_leaf: 2, max_features: log2",HOGPrepocess,0.9017308138794646,0.05899065420560748,0.9955470843806702,0.9410093457943925,0.004452915619329816,0.05899065420560748,0.10735424178515546,0.7503575268183822,0.7503575268183822,0.34700942039489746
"DTreeClassifier: criterion: entropy, max_depth: 3, min_samples_split: 3, min_samples_leaf: 3, max_features: sqrt",HOGPrepocess,0.9438065922214484,0.10467050543825976,0.9959747346984233,0.8953294945617403,0.004025265301576695,0.10467050543825976,0.17901302111828427,0.7824480947789927,0.7824480947789927,0.9382448196411133
"DTreeClassifier: criterion: entropy, max_depth: 3, min_samples_split: 3, min_samples_leaf: 3, max_features: log2",HOGPrepocess,0.9420390799949072,0.08988620381025444,0.9950596658711217,0.9101137961897455,0.0049403341288782815,0.08988620381025444,0.15374521596500818,0.7385614414329507,0.7385614414329507,0.34801506996154785
"DTreeClassifier: criterion: entropy, max_depth: 3, min_samples_split: 5, min_samples_leaf: 1, max_features: sqrt",HOGPrepocess,0.9564113510234346,0.13985901954501762,0.9964566032102703,0.8601409804549823,0.003543396789729649,0.13985901954501762,0.23076923076923073,0.80937596462681,0.8093759646268099,0.9413855075836182
"DTreeClassifier: criterion: entropy, max_depth: 3, min_samples_split: 5, min_samples_leaf: 1, max_features: log2",HOGPrepocess,0.9732476539270976,0.11294765840220386,0.9923746526103034,0.8870523415977961,0.007625347389696594,0.11294765840220386,0.15515610217596976,0.6141240344704816,0.6141240344704816,0.3472297191619873
"DTreeClassifier: criterion: entropy, max_depth: 3, min_samples_split: 5, min_samples_leaf: 2, max_features: sqrt",HOGPrepocess,0.9783704436006321,0.21313279530447543,0.9943193547153943,0.7868672046955246,0.005680645284605681,0.21313279530447543,0.2869135802469136,0.7112979840098113,0.7112979840098113,0.9351775646209717
"DTreeClassifier: criterion: entropy, max_depth: 3, min_samples_split: 5, min_samples_leaf: 2, max_features: log2",HOGPrepocess,0.9761236060245205,0.16498921639108555,0.9933837645996987,0.8350107836089145,0.006616235400301364,0.16498921639108555,0.22357525572333167,0.6645522387889155,0.6645522387889155,0.3474302291870117
"DTreeClassifier: criterion: entropy, max_depth: 3, min_samples_split: 5, min_samples_leaf: 3, max_features: sqrt",HOGPrepocess,0.9639981725721047,0.15218693828639904,0.9956269355867843,0.8478130617136009,0.004373064413215681,0.15218693828639904,0.24072026536092245,0.771708766740985,0.7717087667409851,0.9392821788787842
"DTreeClassifier: criterion: entropy, max_depth: 3, min_samples_split: 5, min_samples_leaf: 3, max_features: log2",HOGPrepocess,0.9542394080331933,0.11465378421900162,0.9951928741428471,0.8853462157809984,0.004807125857152956,0.11465378421900162,0.18900982213963366,0.7480874521995885,0.7480874521995885,0.34827685356140137
"DTreeClassifier: criterion: entropy, max_depth: 5, min_samples_split: 2, min_samples_leaf: 1, max_features: sqrt",HOGPrepocess,0.9620883606324099,0.18160136286201023,0.9979788642470486,0.8183986371379898,0.0020211357529514064,0.18160136286201023,0.29635807617459,0.8843981232623006,0.8843981232623006,1.4528210163116455
"DTreeClassifier: criterion: entropy, max_depth: 5, min_samples_split: 2, min_samples_leaf: 1, max_features: log2",HOGPrepocess,0.9606953213352207,0.14026402640264027,0.9956350972537812,0.8597359735973598,0.004364902746218776,0.14026402640264027,0.2257303039244615,0.7711623853186059,0.7711623853186059,0.4932265281677246
"DTreeClassifier: criterion: entropy, max_depth: 5, min_samples_split: 2, min_samples_leaf: 2, max_features: sqrt",HOGPrepocess,0.9741838362504774,0.24116069251402097,0.9974115283572863,0.758839307485979,0.0025884716427136455,0.24116069251402097,0.3646082949308756,0.8617191134936926,0.8617191134936926,1.4486794471740723
"DTreeClassifier: criterion: entropy, max_depth: 5, min_samples_split: 2, min_samples_leaf: 2, max_features: log2",HOGPrepocess,0.9691134727870522,0.19298245614035087,0.9965570986577338,0.8070175438596491,0.0034429013422662665,0.19298245614035087,0.29911624745071386,0.8184076625365966,0.8184076625365966,0.49982333183288574
"DTreeClassifier: criterion: entropy, max_depth: 5, min_samples_split: 2, min_samples_leaf: 3, max_features: sqrt",HOGPrepocess,0.9768575729660502,0.2591380250954719,0.9971198644642101,0.7408619749045281,0.0028801355357899196,0.2591380250954719,0.3807615230460922,0.8484887815166082,0.8484887815166082,1.4630920886993408
"DTreeClassifier: criterion: entropy, max_depth: 5, min_samples_split: 2, min_samples_leaf: 3, max_features: log2",HOGPrepocess,0.9680200118333445,0.163852122318576,0.9953073819682667,0.836147877681424,0.004692618031733249,0.163852122318576,0.251664914125482,0.757289930547898,0.7572899305478981,0.5000579357147217
"DTreeClassifier: criterion: entropy, max_depth: 5, min_samples_split: 3, min_samples_leaf: 1, max_features: sqrt",HOGPrepocess,0.9755993439234277,0.24227078891257997,0.9968020097249728,0.7577292110874201,0.0031979902750271638,0.24227078891257997,0.35815602836879434,0.8325250541013735,0.8325250541013736,1.449079990386963
"DTreeClassifier: criterion: entropy, max_depth: 5, min_samples_split: 3, min_samples_leaf: 1, max_features: log2",HOGPrepocess,0.9549359276817879,0.11689795918367347,0.9952274796696914,0.8831020408163265,0.004772520330308644,0.11689795918367347,0.19224056920392,0.7499346450517284,0.7499346450517284,0.5004587173461914
"DTreeClassifier: criterion: entropy, max_depth: 5, min_samples_split: 3, min_samples_leaf: 2, max_features: sqrt",HOGPrepocess,0.9627099856951341,0.1777464292011991,0.9975283535393039,0.8222535707988009,0.0024716464606961285,0.1777464292011991,0.2882058613295211,0.8630280950061553,0.8630280950061552,1.4483253955841064
"DTreeClassifier: criterion: entropy, max_depth: 5, min_samples_split: 3, min_samples_leaf: 2, max_features: log2",HOGPrepocess,0.9575497487286644,0.14911147011308562,0.9968507276311346,0.8508885298869143,0.003149272368865398,0.14911147011308562,0.24567474048442905,0.8286439277305794,0.8286439277305794,0.5007762908935547
